"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
post_prof_camera,covid_experiences_questionnaire,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_8,,
post_newpeople_camera,covid_experiences_questionnaire,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_8,,
post_fam_meet,covid_experiences_questionnaire,"How much did you get together in person with:",radio,"Family or close friends?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_9,,
post_prof_meet,covid_experiences_questionnaire,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_9,,
post_newpeople_meet,covid_experiences_questionnaire,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_9,,
post_tv,covid_experiences_questionnaire,"How often did you....",radio,"watch tv/movies?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
post_soc,covid_experiences_questionnaire,,radio,"engage in social media use?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
post_read,covid_experiences_questionnaire,,radio,"engage in reading?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
post_exercise,covid_experiences_questionnaire,,radio,exercise?,"0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
post_unhealth_food,covid_experiences_questionnaire,,radio,"eat unhealthy foods?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
post_leave_house,covid_experiences_questionnaire,,radio,"leave your house for non-essential reasons?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
post_sleep,covid_experiences_questionnaire,,text,"How many hours of sleep did you get each night during the pandemic? (enter a numerical value)",,,integer,0,24,,,y,,,,,
pre_sleep,covid_experiences_questionnaire,,text,"How many hours of sleep did you get each night prior to the pandemic? (enter a numerical value)",,,integer,0,24,,,y,,,,,
eds_1,everyday_discrimination_scale,"In your day-to-day life how often have any of the following things happened to you?",radio,"You are treated with less courtesy or respect than other people.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_2,everyday_discrimination_scale,,radio,"You receive poorer service than other people at restaurants or stores.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_3,everyday_discrimination_scale,,radio,"People act as if they think you are not smart.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_4,everyday_discrimination_scale,,radio,"People act as if they are afraid of you.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_5,everyday_discrimination_scale,,radio,"You are threatened or harassed.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_6,everyday_discrimination_scale,,checkbox,"If you answered ""A few times a year"" or more frequently to at least one question above:

What do you think is the main reason for these experiences? (Check all that apply)","1, Your ancestry or national origins | 2, Your gender | 3, Your race | 4, Your age | 5, Your religion | 6, Your height | 7, Your weight | 8, Some other aspect of your physical appearance | 9, Your sexual orientation | 10, Your education or income level | 11, A physical disability | 12, Your shade of skin color | 13, Other (SPECIFY)",,,,,,,,,,,,
eds_other,everyday_discrimination_scale,,notes,,,,,,,,"[eds_6(13)] = '1'",y,,,,,
hvs_1,everyday_discrimination_scale,"In dealing with these day-to-day experiences that you just told me about, how often do you:",radio,"Think in advance about the kinds of problems you are likely to experience?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_2,everyday_discrimination_scale,,radio,"Try to prepare for possible insults before leaving home?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_3,everyday_discrimination_scale,,radio,"Feel that you always have to be very careful about your appearance to get good service or avoid being harassed?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_4,everyday_discrimination_scale,,radio,"Carefully watch what you say and how you say it?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_5,everyday_discrimination_scale,,radio,"Carefully observe what happens around you?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_6,everyday_discrimination_scale,,radio,"Try to avoid certain social situations and places?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
ambi_1,ambi_rmbi,"When you enter a new or unfamiliar social situation or whenever you are faced
with new and unfamiliar surroundings or people:",radio,"Do you tend to become vigilant and wary of your surroundings?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_2,ambi_rmbi,,radio,"Do you feel awkward when you are approached by someone new?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_3,ambi_rmbi,,radio,"Do you tend to become quiet?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_4,ambi_rmbi,,radio,"Do you tend to approach people whom you don't know and talk to them?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_5,ambi_rmbi,,radio,"Do you tend to spend time observing strangers from a distance first, before being able to mix in?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_6,ambi_rmbi,,radio,"Do you tend to be chatty in conversation when you are speaking to someone new?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_7,ambi_rmbi,,radio,"Are you likely to spend most of your time next to a person whom you know well?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_8,ambi_rmbi,,radio,"Do you tend to feel physically anxious (e.g. racing pulse, sweaty, butterflies)?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_9,ambi_rmbi,,radio,"Do you tend to introduce yourself to new people?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_10,ambi_rmbi,,radio,"Do you tend to keep a fair distance away from strangers?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_11,ambi_rmbi,,radio,"Do you tend to withdraw and retreat from those around you?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_12,ambi_rmbi,"Generally, not just in new or unfamiliar situations:",radio,"Do you prefer your own company over the company of others?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1b,,
ambi_13,ambi_rmbi,,radio,"Do you usually enjoy going to social events with large crowds of people?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1b,,
ambi_14,ambi_rmbi,,radio,"Would you tend to choose solitary leisure activities over spending time with close friends?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1b,,
ambi_15,ambi_rmbi,,radio,"Do you prefer to be surrounded by lively activity rather than a quiet gathering?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1b,,
ambi_16,ambi_rmbi,,radio,"If physically able, would you enjoy adventure holidays with some element of risk?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1b,,
rmbi_1,ambi_rmbi,"Please answer the following questions by considering how you usually felt, behaved or reacted as a child before the age of 13 (i.e. before high school). If you have no memory at all for a particular question, tick the option provided.",radio,"When unfamiliar visitors came to your home, would you hide or leave the room?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_2,ambi_rmbi,,radio,"At school, did you tend to stand back and watch other children play?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_3,ambi_rmbi,,radio,"Were you reluctant to go to school on your first day or the first day after holidays?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_4,ambi_rmbi,,radio,"Did you prefer parties with crowds of children rather than small gatherings?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_5,ambi_rmbi,,radio,"Were you always 'on the go'?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_6,ambi_rmbi,,radio,"When unfamiliar visitors came to your home, did you feel fearful or nervy?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_7,ambi_rmbi,,radio,"When you went on outings with your family to new places, would you tend to wander off?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_8,ambi_rmbi,,radio,"Were you fearful around other people's pets?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_9,ambi_rmbi,,radio,"At school, did you find it difficult to approach and play with new children?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
