"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
covid_i6_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","1, Via traditional letter writing or email | 2, Through social media (e.g., Facebook, Twitter, Instagram, TikTok, etc.) | 3, Via text messaging (via a messaging application on the phone or computer) | 4, Through voice calls (e.g., via phone or audio-only streaming device) | 5, Via live audio/video streaming (e.g, via Zoom, Facetime, Skype, etc.) | 6, Via live audio/video streaming (e.g, via Zoom, Facetime, Skype, etc.) but with my video turned off | 7, In person",,,,,,,y,,,postcovid_2,,
covid_i7_s1_r1_e1,covid_s1_r1_e1,,checkbox,"Were you exposed to someone likely to have Coronavirus/COVID-19? (check all that apply)","1, Yes, someone with positive test | 2, Yes, someone with medical diagnosis, but no test | 3, Yes, someone with possible symptoms, but no diagnosis by doctor | 4, No, not to my knowledge",,,,,,,y,,,,,
covid_i8_s1_r1_e1,covid_s1_r1_e1,,radio,"Were you ever suspected of having Coronavirus/COVID-19 infection?","1, Yes, has positive test | 2, Yes, medical diagnosis, but no test | 3, Yes, have had some possible symptoms, but no diagnosis by doctor | 4, No, no symptoms or signs",,,,,,,y,,,,,
covid_i9_s1_r1_e1,covid_s1_r1_e1,,checkbox,"Have any of your family members, close friends, or roommates been diagnosed with
Coronavirus/COVID-19? (check all that apply)","1, Yes, family member that I live with | 2, Yes, close friend that I live with | 3, Yes, roommate (that is not a close friend) | 4, Yes, family member that I do not live with | 5, Yes, close friend that I do not live with | 6, No",,,,,,,y,,,,,
covid_i10_s1_r1_e1,covid_s1_r1_e1,,checkbox,"Have any of the following happened to your family members, close friends, or roommates because of Coronavirus/COVID-19? (check all that apply)","1, Fallen ill physically | 2, Hospitalized | 3, Put into self-quarantine with symptoms | 4, Put into self-quarantine without symptoms (e.g., due to possible exposure) | 5, Lost or been laid off from job | 6, Reduced ability to earn money | 7, Passed away | 8, None of the above",,,,,,,y,,,,,
covid_i11_sub1_s1_r1_e1,covid_s1_r1_e1,"For the following questions, consider this question: Compared to the one-year period immediately prior to the pandemic (March 1, 2019 - March 1, 2020), how much more/less did you engage in the following, on average, during the one-year period that started with the onset of the pandemic (March 1, 2020 - March 1, 2021)?

How much did you engage in traditional letter writing or email to interact with:",radio,"Family or close friends?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_3,,
covid_i11_sub2_s1_r1_e1,covid_s1_r1_e1,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_3,,
covid_i11_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_3,,
covid_i12_sub1_s1_r1_e1,covid_s1_r1_e1,"How much did you engage in social media (e.g., Facebook, Twitter, Instagram, TikTok,
etc.) to interact with:",radio,"Family or close friends?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_4,,
covid_i12_sub2_s1_r1_e1,covid_s1_r1_e1,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_4,,
covid_i12_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_4,,
covid_i13_sub1_s1_r1_e1,covid_s1_r1_e1,"How much did you use text messaging (via a messaging application on the phone or computer) to interact with:",radio,"Family or close friends?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_5,,
covid_i13_sub2_s1_r1_e1,covid_s1_r1_e1,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_5,,
covid_i13_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_5,,
covid_i14_sub1_s1_r1_e1,covid_s1_r1_e1,"How much did you use voice calls (e.g., via phone or audio-only streaming device) to interact with:",radio,"Family or close friends?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_6,,
covid_i14_sub2_s1_r1_e1,covid_s1_r1_e1,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_6,,
covid_i14_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_6,,
covid_i15_sub1_s1_r1_e1,covid_s1_r1_e1,"How much did you use live audio/video streaming (e.g, via Zoom, Facetime, Skype, etc.) to interact with:",radio,"Family or close friends?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_7,,
covid_i15_sub2_s1_r1_e1,covid_s1_r1_e1,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_7,,
covid_i15_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_7,,
covid_i16_sub1_s1_r1_e1,covid_s1_r1_e1,"In situations in which you interacted virtually via live audio/video streaming (e.g, via Zoom, Facetime, Skype, etc.), and it was acceptable to share your video, how often did you turn off your video/camera when interacting with:",radio,"Family or close friends?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_8,,
covid_i16_sub2_s1_r1_e1,covid_s1_r1_e1,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_8,,
covid_i16_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_8,,
covid_i17_sub1_s1_r1_e1,covid_s1_r1_e1,"How much did you get together in person with:",radio,"Family or close friends?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_9,,
covid_i17_sub2_s1_r1_e1,covid_s1_r1_e1,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_9,,
covid_i17_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_9,,
covid_i18_s1_r1_e1,covid_s1_r1_e1,"How often did you....",radio,"watch tv/movies?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
covid_i19_s1_r1_e1,covid_s1_r1_e1,,radio,"engage in social media use?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
covid_i20_s1_r1_e1,covid_s1_r1_e1,,radio,"engage in reading?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
covid_i21_s1_r1_e1,covid_s1_r1_e1,,radio,exercise?,"0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
covid_i22_s1_r1_e1,covid_s1_r1_e1,,radio,"eat unhealthy foods?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
covid_i23_s1_r1_e1,covid_s1_r1_e1,,radio,"leave your house for non-essential reasons?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
covid_i24_sub1_s1_r1_e1,covid_s1_r1_e1,,text,"How many hours of sleep did you get each night during the pandemic? (enter a numerical value)",,,integer,0,24,,,y,,,,,
covid_i24_sub2_s1_r1_e1,covid_s1_r1_e1,,text,"How many hours of sleep did you get each night prior to the pandemic? (enter a numerical value)",,,integer,0,24,,,y,,,,,
eds_i1_s1_r1_e1,edshvs_s1_r1_e1,"In your day-to-day life how often have any of the following things happened to you?",radio,"You are treated with less courtesy or respect than other people.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_i2_s1_r1_e1,edshvs_s1_r1_e1,,radio,"You receive poorer service than other people at restaurants or stores.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_i3_s1_r1_e1,edshvs_s1_r1_e1,,radio,"People act as if they think you are not smart.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_i4_s1_r1_e1,edshvs_s1_r1_e1,,radio,"People act as if they are afraid of you.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_i5_s1_r1_e1,edshvs_s1_r1_e1,,radio,"You are threatened or harassed.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_i6_s1_r1_e1,edshvs_s1_r1_e1,,checkbox,"If you answered ""A few times a year"" or more frequently to at least one question above:

What do you think is the main reason for these experiences? (Check all that apply)","1, Your ancestry or national origins | 2, Your gender | 3, Your race | 4, Your age | 5, Your religion | 6, Your height | 7, Your weight | 8, Some other aspect of your physical appearance | 9, Your sexual orientation | 10, Your education or income level | 11, A physical disability | 12, Your shade of skin color | 13, Other (SPECIFY)",,,,,,,,,,,,
eds_i6_other_s1_r1_e1,edshvs_s1_r1_e1,,notes,,,,,,,,"[eds_i6_s1_r1_e1(13)] = '1'",y,,,,,
hvs_i1_s1_r1_e1,edshvs_s1_r1_e1,"In dealing with these day-to-day experiences that you just told me about, how often do you:",radio,"Think in advance about the kinds of problems you are likely to experience?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_i2_s1_r1_e1,edshvs_s1_r1_e1,,radio,"Try to prepare for possible insults before leaving home?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_i3_s1_r1_e1,edshvs_s1_r1_e1,,radio,"Feel that you always have to be very careful about your appearance to get good service or avoid being harassed?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_i4_s1_r1_e1,edshvs_s1_r1_e1,,radio,"Carefully watch what you say and how you say it?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_i5_s1_r1_e1,edshvs_s1_r1_e1,,radio,"Carefully observe what happens around you?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_i6_s1_r1_e1,edshvs_s1_r1_e1,,radio,"Try to avoid certain social situations and places?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
ambi_i1_s1_r1_e1,ambirmbi_s1_r1_e1,"When you enter a new or unfamiliar social situation or whenever you are faced
with new and unfamiliar surroundings or people:",radio,"Do you tend to become vigilant and wary of your surroundings?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i2_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you feel awkward when you are approached by someone new?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i3_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to become quiet?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i4_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to approach people whom you don't know and talk to them?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i5_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to spend time observing strangers from a distance first, before being able to mix in?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i6_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to be chatty in conversation when you are speaking to someone new?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i7_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Are you likely to spend most of your time next to a person whom you know well?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i8_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to feel physically anxious (e.g. racing pulse, sweaty, butterflies)?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i9_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to introduce yourself to new people?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i10_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to keep a fair distance away from strangers?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i11_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to withdraw and retreat from those around you?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
