"Variable / Field Name","Form Name","Section Header","Field Type","Field Label","Choices, Calculations, OR Slider Labels","Field Note","Text Validation Type OR Show Slider Number","Text Validation Min","Text Validation Max",Identifier?,"Branching Logic (Show field only if...)","Required Field?","Custom Alignment","Question Number (surveys only)","Matrix Group Name","Matrix Ranking?","Field Annotation"
covid_i13_sub2_s1_r1_e1,covid_s1_r1_e1,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_5,,
covid_i13_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_5,,
covid_i14_sub1_s1_r1_e1,covid_s1_r1_e1,"How much did you use voice calls (e.g., via phone or audio-only streaming device) to interact with:",radio,"Family or close friends?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_6,,
covid_i14_sub2_s1_r1_e1,covid_s1_r1_e1,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_6,,
covid_i14_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_6,,
covid_i15_sub1_s1_r1_e1,covid_s1_r1_e1,"How much did you use live audio/video streaming (e.g, via Zoom, Facetime, Skype, etc.) to interact with:",radio,"Family or close friends?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_7,,
covid_i15_sub2_s1_r1_e1,covid_s1_r1_e1,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_7,,
covid_i15_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_7,,
covid_i16_sub1_s1_r1_e1,covid_s1_r1_e1,"In situations in which you interacted virtually via live audio/video streaming (e.g, via Zoom, Facetime, Skype, etc.), and it was acceptable to share your video, how often did you turn off your video/camera when interacting with:",radio,"Family or close friends?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_8,,
covid_i16_sub2_s1_r1_e1,covid_s1_r1_e1,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_8,,
covid_i16_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_8,,
covid_i17_sub1_s1_r1_e1,covid_s1_r1_e1,"How much did you get together in person with:",radio,"Family or close friends?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_9,,
covid_i17_sub2_s1_r1_e1,covid_s1_r1_e1,,radio,"Classmates, coworkers, or other acquaintances?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_9,,
covid_i17_sub3_s1_r1_e1,covid_s1_r1_e1,,radio,"New people?","0, Much less | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more",,,,,,,y,,,postcovid_9,,
covid_i18_s1_r1_e1,covid_s1_r1_e1,"How often did you....",radio,"watch tv/movies?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
covid_i19_s1_r1_e1,covid_s1_r1_e1,,radio,"engage in social media use?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
covid_i20_s1_r1_e1,covid_s1_r1_e1,,radio,"engage in reading?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
covid_i21_s1_r1_e1,covid_s1_r1_e1,,radio,exercise?,"0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
covid_i22_s1_r1_e1,covid_s1_r1_e1,,radio,"eat unhealthy foods?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
covid_i23_s1_r1_e1,covid_s1_r1_e1,,radio,"leave your house for non-essential reasons?","0, Much less often | 1,  | 2,  | 3,  | 4,  | 5, The same | 6,  | 7,  | 8,  | 9,  | 10, Much more often",,,,,,,y,,,postcovid_10,,
covid_i24_sub1_s1_r1_e1,covid_s1_r1_e1,,text,"How many hours of sleep did you get each night during the pandemic? (enter a numerical value)",,,integer,0,24,,,y,,,,,
covid_i24_sub2_s1_r1_e1,covid_s1_r1_e1,,text,"How many hours of sleep did you get each night prior to the pandemic? (enter a numerical value)",,,integer,0,24,,,y,,,,,
eds_i1_s1_r1_e1,edshvs_s1_r1_e1,"In your day-to-day life how often have any of the following things happened to you?",radio,"You are treated with less courtesy or respect than other people.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_i2_s1_r1_e1,edshvs_s1_r1_e1,,radio,"You receive poorer service than other people at restaurants or stores.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_i3_s1_r1_e1,edshvs_s1_r1_e1,,radio,"People act as if they think you are not smart.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_i4_s1_r1_e1,edshvs_s1_r1_e1,,radio,"People act as if they are afraid of you.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_i5_s1_r1_e1,edshvs_s1_r1_e1,,radio,"You are threatened or harassed.","5, Almost everyday | 4, At least once a week | 3, A few times a month | 2, A few times a year | 1, Less than once a year | 0, Never",,,,,,,y,,,eds,,
eds_i6_s1_r1_e1,edshvs_s1_r1_e1,,checkbox,"If you answered ""A few times a year"" or more frequently to at least one question above:

What do you think is the main reason for these experiences? (Check all that apply)","1, Your ancestry or national origins | 2, Your gender | 3, Your race | 4, Your age | 5, Your religion | 6, Your height | 7, Your weight | 8, Some other aspect of your physical appearance | 9, Your sexual orientation | 10, Your education or income level | 11, A physical disability | 12, Your shade of skin color | 13, Other (SPECIFY)",,,,,,,,,,,,
eds_i6_other_s1_r1_e1,edshvs_s1_r1_e1,,notes,,,,,,,,"[eds_i6_s1_r1_e1(13)] = '1'",y,,,,,
hvs_i1_s1_r1_e1,edshvs_s1_r1_e1,"In dealing with these day-to-day experiences that you just told me about, how often do you:",radio,"Think in advance about the kinds of problems you are likely to experience?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_i2_s1_r1_e1,edshvs_s1_r1_e1,,radio,"Try to prepare for possible insults before leaving home?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_i3_s1_r1_e1,edshvs_s1_r1_e1,,radio,"Feel that you always have to be very careful about your appearance to get good service or avoid being harassed?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_i4_s1_r1_e1,edshvs_s1_r1_e1,,radio,"Carefully watch what you say and how you say it?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_i5_s1_r1_e1,edshvs_s1_r1_e1,,radio,"Carefully observe what happens around you?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
hvs_i6_s1_r1_e1,edshvs_s1_r1_e1,,radio,"Try to avoid certain social situations and places?","4, Very often | 3, Fairly often | 2, Not too often | 1, Hardly ever | 0, Never",,,,,,,y,,,hvs,,
ambi_i1_s1_r1_e1,ambirmbi_s1_r1_e1,"When you enter a new or unfamiliar social situation or whenever you are faced
with new and unfamiliar surroundings or people:",radio,"Do you tend to become vigilant and wary of your surroundings?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i2_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you feel awkward when you are approached by someone new?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i3_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to become quiet?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i4_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to approach people whom you don't know and talk to them?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i5_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to spend time observing strangers from a distance first, before being able to mix in?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i6_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to be chatty in conversation when you are speaking to someone new?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i7_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Are you likely to spend most of your time next to a person whom you know well?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i8_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to feel physically anxious (e.g. racing pulse, sweaty, butterflies)?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i9_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to introduce yourself to new people?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i10_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to keep a fair distance away from strangers?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i11_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you tend to withdraw and retreat from those around you?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1a,,
ambi_i12_s1_r1_e1,ambirmbi_s1_r1_e1,"Generally, not just in new or unfamiliar situations:",radio,"Do you prefer your own company over the company of others?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1b,,
ambi_i13_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you usually enjoy going to social events with large crowds of people?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1b,,
ambi_i14_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Would you tend to choose solitary leisure activities over spending time with close friends?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1b,,
ambi_i15_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Do you prefer to be surrounded by lively activity rather than a quiet gathering?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1b,,
ambi_i16_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"If physically able, would you enjoy adventure holidays with some element of risk?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever",,,,,,,y,,,ambi_1b,,
rmbi_i1_s1_r1_e1,ambirmbi_s1_r1_e1,"Please answer the following questions by considering how you usually felt, behaved or reacted as a child before the age of 13 (i.e. before high school). If you have no memory at all for a particular question, tick the option provided.",radio,"When unfamiliar visitors came to your home, would you hide or leave the room?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_i2_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"At school, did you tend to stand back and watch other children play?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_i3_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Were you reluctant to go to school on your first day or the first day after holidays?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_i4_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Did you prefer parties with crowds of children rather than small gatherings?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_i5_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"Were you always 'on the go'?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_i6_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"When unfamiliar visitors came to your home, did you feel fearful or nervy?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
rmbi_i7_s1_r1_e1,ambirmbi_s1_r1_e1,,radio,"When you went on outings with your family to new places, would you tend to wander off?","2, Yes / Most of the time | 1, Some of the time | 0, No / Hardly ever | 00, Do not really remember at all",,,,,,,y,,,rmbi,,
